 Data Alignment: None,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 
X Values, A1, B1, C1, D1, E1, F1, G1, A2, B2, C2, D2, E2, F2, G2, 
3726.84,-0.16079615,-0.06019415,-0.08269036,-0.12290221,-0.125113,-0.09558125,-0.09131359,-0.19097389,-0.1772206,-0.2178607,-0.20478325,-0.21164814,-0.19593975,-0.17535453, 
3727.05,-0.16620773,-0.06088226,-0.08220486,-0.12669502,-0.12048168,-0.09743357,-0.0856643,-0.19319351,-0.1823999,-0.21836646,-0.20617788,-0.20845903,-0.19985704,-0.17564261, 
3727.24,-0.16116498,-0.05999719,-0.083167,-0.12708148,-0.12120424,-0.09624704,-0.08986168,-0.1894964,-0.18068837,-0.21366192,-0.20070776,-0.20836242,-0.19972433,-0.17272316, 
3727.43,-0.1664371,-0.06060183,-0.08103596,-0.12423742,-0.12596831,-0.09864897,-0.09038906,-0.1921609,-0.17955561,-0.21216904,-0.20212997,-0.20870025,-0.19986111,-0.17439982, 
3727.65,-0.16467895,-0.05837822,-0.07698199,-0.12059645,-0.12776037,-0.09681679,-0.09232461,-0.19226551,-0.18553434,-0.21746743,-0.20308021,-0.21377459,-0.1997743,-0.17686388, 
3727.85,-0.16423868,-0.05953825,-0.07965883,-0.12913474,-0.12552942,-0.10022943,-0.08722744,-0.18910362,-0.18362953,-0.21645613,-0.20041999,-0.20952462,-0.19562161,-0.17550983, 
3728.04,-0.16430853,-0.05800142,-0.08112646,-0.12175793,-0.12481026,-0.09204429,-0.08551437,-0.19251163,-0.18126595,-0.21260343,-0.20576112,-0.2116553,-0.20386434,-0.1743331, 
3728.24,-0.16230854,-0.0600876,-0.07724131,-0.12389866,-0.12890026,-0.09918302,-0.09249245,-0.19130401,-0.18387568,-0.21808133,-0.20603408,-0.21261336,-0.19733205,-0.17339762, 
3728.44,-0.1640929,-0.06004338,-0.08193129,-0.12437399,-0.12447491,-0.09837524,-0.09083535,-0.19068353,-0.18259741,-0.21874467,-0.20211923,-0.21065292,-0.19996063,-0.17315517, 
3728.65,-0.16191342,-0.06098532,-0.08120692,-0.12416816,-0.12341361,-0.09542056,-0.08859996,-0.19002047,-0.17636977,-0.21258597,-0.20257768,-0.20939974,-0.20046456,-0.17174999, 
3728.83,-0.16239522,-0.06144224,-0.08405992,-0.12572257,-0.12756699,-0.09815322,-0.0910387,-0.18799753,-0.17970946,-0.21171339,-0.20380746,-0.21099444,-0.19597086,-0.17909566, 
3729.05,-0.16365924,-0.06122713,-0.07978267,-0.12654772,-0.12414825,-0.09447747,-0.090593,-0.18953721,-0.18300793,-0.21463677,-0.20040631,-0.21550791,-0.19833368,-0.17547426, 
3729.24,-0.16561808,-0.06273203,-0.08056624,-0.12268264,-0.12571949,-0.09834439,-0.08643447,-0.18816288,-0.17752405,-0.2128527,-0.20432137,-0.2127344,-0.20115773,-0.17524119, 
3729.43,-0.16326401,-0.06619147,-0.08136857,-0.1273299,-0.12744035,-0.10116374,-0.09442601,-0.18793721,-0.18266194,-0.21106404,-0.20165154,-0.21005642,-0.19563244,-0.1742107, 
3729.64,-0.16076994,-0.05917472,-0.08435373,-0.12391041,-0.12823956,-0.09565092,-0.08808965,-0.19247615,-0.18400295,-0.2170808,-0.20341372,-0.20535961,-0.20207274,-0.17109665, 
3729.85,-0.16278765,-0.06040362,-0.08302975,-0.12786406,-0.12818512,-0.09981743,-0.08676817,-0.19478419,-0.1781612,-0.2121013,-0.2041567,-0.21226279,-0.19882618,-0.17364946, 
3730.03,-0.16784799,-0.05848292,-0.08038484,-0.12492808,-0.12784301,-0.09950111,-0.09133625,-0.19378525,-0.17754942,-0.21485713,-0.20326652,-0.21073608,-0.1973509,-0.17420588, 
3730.25,-0.16384098,-0.057188,-0.07830498,-0.1254434,-0.12533063,-0.10053758,-0.09376369,-0.18968154,-0.18032315,-0.21516626,-0.20372063,-0.21187015,-0.19852519,-0.17464936, 
3730.44,-0.16704233,-0.0633282,-0.08005004,-0.12535645,-0.12451692,-0.09837248,-0.09123649,-0.18841225,-0.1830924,-0.21333274,-0.20607743,-0.21027039,-0.20216411,-0.17322461, 
3730.63,-0.16209082,-0.06145152,-0.0842032,-0.12511115,-0.12644041,-0.10041118,-0.08858513,-0.19110696,-0.18222913,-0.2174118,-0.20194493,-0.21196279,-0.19612712,-0.17328322, 
3730.85,-0.16306739,-0.06096717,-0.08551092,-0.12921378,-0.12264763,-0.09622812,-0.09068433,-0.18928932,-0.18223691,-0.21504794,-0.20548157,-0.2119647,-0.20181011,-0.17666039, 
3731.05,-0.16355661,-0.06196935,-0.08271163,-0.12633279,-0.12386398,-0.09744915,-0.09126167,-0.19568823,-0.18143432,-0.21352947,-0.20457159,-0.20851587,-0.19877614,-0.17354894, 
3731.24,-0.16270098,-0.05646775,-0.08156404,-0.12517969,-0.12477306,-0.09941045,-0.09177482,-0.19059916,-0.17913583,-0.21772899,-0.20625901,-0.20829707,-0.20445229,-0.17498767, 
3731.45,-0.16266869,-0.06159567,-0.07954141,-0.12375832,-0.12284383,-0.09761784,-0.08703801,-0.18927747,-0.18466352,-0.21557885,-0.20057967,-0.20924975,-0.19864112,-0.17196201, 
3731.64,-0.16234496,-0.06433626,-0.07970261,-0.1220338,-0.12213997,-0.09804714,-0.0920978,-0.19072807,-0.17912506,-0.21806541,-0.20410874,-0.2092569,-0.20483381,-0.17527829, 
3731.83,-0.16474739,-0.06414703,-0.08068397,-0.12522264,-0.12706403,-0.09793658,-0.09440307,-0.19049238,-0.18197174,-0.21478435,-0.20345816,-0.21238552,-0.20496272,-0.17583767, 
3732.05,-0.16486079,-0.05995002,-0.07939565,-0.12206484,-0.12515639,-0.09831364,-0.08958324,-0.19006081,-0.18071902,-0.21353956,-0.20233974,-0.21008652,-0.19895169,-0.17658296, 
3732.25,-0.16326672,-0.06147515,-0.08435012,-0.12759729,-0.12451562,-0.0981784,-0.09599197,-0.19125414,-0.17819868,-0.21735243,-0.20416532,-0.21071342,-0.19901773,-0.17689973, 
3732.44,-0.16447513,-0.06130796,-0.08321186,-0.12500468,-0.12230466,-0.09885181,-0.09032313,-0.18809542,-0.18083473,-0.21783267,-0.20004582,-0.2112596,-0.20232402,-0.17518768, 
3732.64,-0.16342254,-0.06413862,-0.08143026,-0.12623782,-0.12455576,-0.09345082,-0.08340417,-0.189317,-0.18113096,-0.21312331,-0.20391385,-0.21041167,-0.20313516,-0.17285319, 
3732.84,-0.16122358,-0.06253888,-0.08025827,-0.12412611,-0.12205666,-0.10103153,-0.09047958,-0.19014819,-0.1793828,-0.21572207,-0.20327498,-0.21002407,-0.20054153,-0.17664069, 
3733.03,-0.16366738,-0.05975293,-0.08270035,-0.12265055,-0.12689,-0.09817191,-0.09060681,-0.18854406,-0.18573163,-0.21470539,-0.20085871,-0.20869902,-0.19822289,-0.17730743, 
3733.25,-0.16232516,-0.06351055,-0.08805458,-0.12693536,-0.12640285,-0.09578739,-0.08699027,-0.18931121,-0.18161017,-0.21536563,-0.20453724,-0.21205859,-0.2025212,-0.17340817, 
3733.45,-0.16637677,-0.06359868,-0.07767579,-0.12564652,-0.12497509,-0.10115299,-0.08925094,-0.18823624,-0.18106644,-0.21004371,-0.20407289,-0.21091582,-0.20045641,-0.17686009, 
3733.64,-0.164949,-0.06058285,-0.08249498,-0.12702648,-0.1244531,-0.09627911,-0.09048301,-0.19069089,-0.1844362,-0.21689689,-0.20208073,-0.21055068,-0.20038332,-0.17346005, 
3733.84,-0.16363132,-0.05883384,-0.08335979,-0.12387706,-0.12487621,-0.09907454,-0.09394704,-0.19030392,-0.18165109,-0.21509457,-0.20206127,-0.20879619,-0.19737464,-0.17795739, 
3734.04,-0.16607392,-0.06438447,-0.07943253,-0.12813969,-0.12945688,-0.0947931,-0.09511954,-0.19407165,-0.18053088,-0.21541117,-0.20609854,-0.21276458,-0.19866529,-0.17251737, 
3734.23,-0.16167961,-0.06304518,-0.08238468,-0.12488411,-0.12347401,-0.0927593,-0.09290217,-0.1883674,-0.17823479,-0.21483175,-0.2010106,-0.20887491,-0.1985562,-0.1733343, 
3734.45,-0.16200283,-0.06383221,-0.07888719,-0.12289783,-0.12530239,-0.10027224,-0.08740812,-0.18848531,-0.17769989,-0.21191874,-0.20443967,-0.21314485,-0.19985832,-0.17325477, 
3734.65,-0.16295423,-0.06235571,-0.0809246,-0.12388226,-0.12784235,-0.09600919,-0.09029784,-0.18835917,-0.17811559,-0.21663059,-0.2081755,-0.20981964,-0.20231555,-0.17625281, 
3734.84,-0.16293119,-0.06649192,-0.08180588,-0.12382419,-0.12218319,-0.09958741,-0.09514612,-0.19090097,-0.18084523,-0.21283928,-0.20023538,-0.21401525,-0.20019226,-0.17384346, 
3735.04,-0.16065344,-0.06066256,-0.08391791,-0.12127616,-0.12423045,-0.09735727,-0.08681311,-0.18816426,-0.18094347,-0.21826053,-0.20195287,-0.21001142,-0.19660892,-0.17146145, 
3735.24,-0.16512558,-0.06125429,-0.08263674,-0.12707613,-0.12370924,-0.09820939,-0.08550812,-0.19073127,-0.18102843,-0.21363744,-0.20684133,-0.21066457,-0.20202301,-0.17436893, 
3735.43,-0.1631909,-0.06488637,-0.08009393,-0.12419238,-0.12178849,-0.09598947,-0.08815484,-0.18657698,-0.18154185,-0.21627684,-0.20436782,-0.21236123,-0.1993995,-0.17596389, 
3735.65,-0.16487125,-0.061972,-0.07912653,-0.12591504,-0.12572187,-0.09997813,-0.08936708,-0.19062096,-0.17840852,-0.21692705,-0.20433198,-0.21148576,-0.19854464,-0.17378525, 
3735.85,-0.16141295,-0.06263479,-0.08382658,-0.12590483,-0.12207529,-0.09897047,-0.09033561,-0.19072302,-0.1788643,-0.21618609,-0.20371807,-0.21472596,-0.19929355,-0.17784163, 
3736.04,-0.16207029,-0.06357564,-0.08081774,-0.12576443,-0.12383834,-0.09675975,-0.08904465,-0.18929589,-0.17986149,-0.21697111,-0.19964972,-0.21118461,-0.19836354,-0.17218918, 
3736.23,-0.16332097,-0.05744671,-0.08259799,-0.12889187,-0.12589508,-0.09689393,-0.08991881,-0.19097243,-0.18207492,-0.2150019,-0.20096993,-0.21082243,-0.2071788,-0.17454572, 
3736.45,-0.16593118,-0.06213728,-0.08108683,-0.12401064,-0.12375429,-0.10127363,-0.08978525,-0.18924449,-0.17794293,-0.21530184,-0.20262568,-0.20707442,-0.19974354,-0.17202882, 
3736.65,-0.16232404,-0.06090993,-0.08220363,-0.12590545,-0.12996249,-0.10065679,-0.09348372,-0.18528901,-0.18519758,-0.21340297,-0.20215884,-0.21230233,-0.19828966,-0.17556259, 
3736.84,-0.16789842,-0.05827128,-0.08726897,-0.12436838,-0.12544674,-0.09946831,-0.08869663,-0.18748897,-0.1819738,-0.21262406,-0.20215893,-0.21159832,-0.20068575,-0.17801251, 
3737.05,-0.16135156,-0.05985988,-0.08168142,-0.12679219,-0.12600324,-0.09826218,-0.08767379,-0.19166422,-0.18015757,-0.21463448,-0.20379613,-0.20891201,-0.19794448,-0.17511201, 
3737.24,-0.1648493,-0.06212927,-0.08245534,-0.12407238,-0.12341437,-0.09570562,-0.08936525,-0.18822777,-0.18024763,-0.21185766,-0.20198824,-0.21175115,-0.20145746,-0.17666312, 
3737.43,-0.16324176,-0.06098353,-0.08085255,-0.12379374,-0.12215608,-0.09922129,-0.08999141,-0.19189103,-0.18153352,-0.21574332,-0.20219967,-0.21020581,-0.19909289,-0.17321517, 
3737.65,-0.1645088,-0.0601771,-0.07697315,-0.1252217,-0.12407856,-0.09496798,-0.08966112,-0.19083668,-0.18204534,-0.2148364,-0.20408292,-0.21126968,-0.19722728,-0.17854829, 
3737.85,-0.16444302,-0.06014591,-0.08274861,-0.12384228,-0.12524268,-0.09888962,-0.09138651,-0.1890187,-0.17979041,-0.2137201,-0.20313814,-0.21167146,-0.19742124,-0.17384143, 
3738.04,-0.16228625,-0.0643898,-0.08230005,-0.12670368,-0.12349688,-0.0997448,-0.08437626,-0.18965021,-0.18366395,-0.21483502,-0.20734221,-0.20956321,-0.19890715,-0.17418632, 
3738.24,-0.16346288,-0.05873196,-0.08359626,-0.12558988,-0.1243924,-0.09739956,-0.08720369,-0.1919146,-0.18653615,-0.21415928,-0.20411278,-0.21009257,-0.20229885,-0.17487337, 
3738.44,-0.16274859,-0.05828987,-0.07843927,-0.12912171,-0.12421892,-0.09900197,-0.09002004,-0.18764603,-0.18178138,-0.21411225,-0.20396569,-0.21149403,-0.20026286,-0.17481689, 
3738.63,-0.16096938,-0.06413645,-0.08263425,-0.12839533,-0.12601389,-0.09821058,-0.09231734,-0.18474713,-0.18227306,-0.21675044,-0.20005828,-0.21262084,-0.19828287,-0.17126076, 
3738.85,-0.1624274,-0.0614487,-0.08043709,-0.12861137,-0.12307974,-0.0986509,-0.09139823,-0.18880966,-0.17999023,-0.2131819,-0.20276859,-0.21024926,-0.20416136,-0.17193459, 
3739.05,-0.16205005,-0.06461629,-0.08208749,-0.12220026,-0.12427404,-0.0974065,-0.08840509,-0.19079114,-0.1788457,-0.21494335,-0.20146161,-0.21132357,-0.20259792,-0.17260502, 
3739.24,-0.16532989,-0.06286563,-0.08228754,-0.12254306,-0.12589961,-0.09565078,-0.08844478,-0.18969922,-0.18246469,-0.21459734,-0.19869886,-0.20988095,-0.20187154,-0.17432021, 
3739.44,-0.16098572,-0.06303813,-0.08297088,-0.1224321,-0.12465734,-0.09786996,-0.08797916,-0.19310322,-0.17564745,-0.21097158,-0.20456392,-0.21528763,-0.19903013,-0.17422825, 
3739.64,-0.16423936,-0.06354254,-0.08116847,-0.12164957,-0.12601341,-0.09941749,-0.09073326,-0.18934023,-0.17930216,-0.21630153,-0.20519757,-0.20841841,-0.19968571,-0.17555183, 
3739.83,-0.1625489,-0.06289041,-0.08074605,-0.12607564,-0.12563418,-0.09742105,-0.0881573,-0.18653029,-0.18111429,-0.21416964,-0.20402487,-0.20970343,-0.19995204,-0.17370041, 
3740.05,-0.1628933,-0.06133547,-0.08759281,-0.12371025,-0.12294395,-0.09413342,-0.0878877,-0.19021839,-0.18330416,-0.21121007,-0.20123698,-0.20940182,-0.20154956,-0.1752892, 
3740.25,-0.16264543,-0.06348626,-0.08113538,-0.12279448,-0.12271517,-0.09780002,-0.09057583,-0.18821637,-0.18082871,-0.21359061,-0.20034824,-0.21351409,-0.20127535,-0.17320335, 
3740.44,-0.16332175,-0.06105394,-0.07873037,-0.12840018,-0.12588938,-0.09799816,-0.0893457,-0.18983987,-0.18133394,-0.21294644,-0.20256616,-0.2120752,-0.20236513,-0.17358285, 
3740.64,-0.16288254,-0.0620148,-0.08061624,-0.12844288,-0.12316009,-0.09901417,-0.08535136,-0.18723926,-0.18163304,-0.21860534,-0.20286815,-0.20804086,-0.20080321,-0.17138229, 
3740.84,-0.16538143,-0.06322742,-0.07867628,-0.12523802,-0.1236881,-0.10212526,-0.09233297,-0.18987589,-0.18250206,-0.21423253,-0.20313799,-0.20944342,-0.20116448,-0.17328274, 
3741.03,-0.16208498,-0.05926647,-0.08219264,-0.12294962,-0.12332134,-0.09549821,-0.08951598,-0.18669179,-0.18279734,-0.22045723,-0.20537701,-0.21116357,-0.20058729,-0.17389129, 
3741.25,-0.16498123,-0.06401369,-0.08097522,-0.12681429,-0.12652083,-0.09878551,-0.09163458,-0.18972613,-0.18274543,-0.21514761,-0.20250745,-0.20885146,-0.20516415,-0.17493445, 
3741.45,-0.16438265,-0.06470668,-0.08097958,-0.12490727,-0.12384937,-0.09648751,-0.08883585,-0.18826281,-0.178206,-0.21603239,-0.20231104,-0.20878157,-0.20011933,-0.17307165, 
3741.64,-0.16306144,-0.06182029,-0.07985371,-0.1247046,-0.12367189,-0.09646154,-0.09304688,-0.19003628,-0.17755775,-0.2158379,-0.20192643,-0.21122862,-0.19796953,-0.17660584, 
3741.84,-0.16475315,-0.06085659,-0.08520272,-0.126175,-0.12224604,-0.093582,-0.08772071,-0.18775553,-0.17987813,-0.21477227,-0.20157534,-0.20761395,-0.20238157,-0.17460768, 
3742.05,-0.16694918,-0.05856646,-0.0850633,-0.12556608,-0.12599371,-0.09789083,-0.0870912,-0.19173801,-0.17546587,-0.21420337,-0.20431085,-0.21271168,-0.20279281,-0.17635331, 
3742.23,-0.16276667,-0.06126224,-0.08493698,-0.12173739,-0.12781525,-0.10037741,-0.08696555,-0.189008,-0.18125278,-0.20953591,-0.20534374,-0.21217115,-0.19718404,-0.1742186, 
3742.44,-0.16439149,-0.06307074,-0.08564006,-0.12530255,-0.12459913,-0.09963517,-0.08514287,-0.19021061,-0.18192239,-0.21385184,-0.20342864,-0.20966783,-0.20128237,-0.17560539, 
3742.64,-0.16595764,-0.06090016,-0.08068521,-0.12355556,-0.12276008,-0.09823749,-0.09073167,-0.18938574,-0.17852259,-0.21695612,-0.20171554,-0.2099935,-0.20097469,-0.17290343, 
3742.84,-0.16127323,-0.06333545,-0.08457851,-0.12602149,-0.12489801,-0.0980451,-0.09241503,-0.187727,-0.18149051,-0.21463743,-0.20281589,-0.21161641,-0.19910248,-0.17567241, 
3743.03,-0.16489176,-0.05972228,-0.08105616,-0.12502138,-0.12968442,-0.09922536,-0.09142555,-0.18884847,-0.17910154,-0.21576847,-0.20543371,-0.21089529,-0.20215432,-0.17806514, 
3743.25,-0.16144428,-0.0622264,-0.07940996,-0.13009247,-0.12251846,-0.09311493,-0.08904233,-0.18915902,-0.18317583,-0.21723479,-0.20561132,-0.21284257,-0.19625109,-0.17837314, 
3743.45,-0.1637703,-0.06309247,-0.08250286,-0.12511303,-0.12732442,-0.09841525,-0.09101278,-0.19009958,-0.18183391,-0.21383829,-0.20501752,-0.21063322,-0.19943599,-0.17297241, 
3743.64,-0.16338257,-0.06393844,-0.08237639,-0.12456199,-0.12513649,-0.10047065,-0.09044624,-0.19084953,-0.18048076,-0.21652672,-0.20389274,-0.21181771,-0.19638093,-0.17410958, 
3743.84,-0.16376144,-0.06019691,-0.08233444,-0.12771069,-0.1257686,-0.10019091,-0.09114156,-0.18918252,-0.17948878,-0.21300052,-0.20221901,-0.21163656,-0.19819432,-0.17560855, 
3744.04,-0.16645752,-0.06105824,-0.08129421,-0.12427058,-0.12688403,-0.09545753,-0.08909411,-0.19015136,-0.18089634,-0.2141674,-0.20139675,-0.21016274,-0.19807909,-0.17328556, 
3744.23,-0.16239774,-0.06185703,-0.0778475,-0.12673399,-0.12341982,-0.09898797,-0.09018169,-0.19022505,-0.18176481,-0.21281886,-0.20001288,-0.21301998,-0.19984178,-0.17624447, 
3744.45,-0.16088456,-0.06503382,-0.08216199,-0.12792818,-0.1235811,-0.09723264,-0.09099213,-0.1895517,-0.1772135,-0.21563813,-0.20134099,-0.21137784,-0.20101,-0.17679806, 
3744.65,-0.16443105,-0.06123947,-0.0813216,-0.12458705,-0.12418059,-0.09466133,-0.09196143,-0.19063471,-0.18096557,-0.21243773,-0.20627399,-0.21092363,-0.19918628,-0.17061271, 
3744.84,-0.16269459,-0.05975766,-0.08228735,-0.13000312,-0.12456463,-0.09488932,-0.08857631,-0.18995742,-0.17922539,-0.21476415,-0.20253541,-0.21549442,-0.20313449,-0.18000922, 
3745.04,-0.1629336,-0.06285426,-0.081383,-0.12725799,-0.12708732,-0.10004321,-0.08709747,-0.18972643,-0.18215692,-0.21997029,-0.20253943,-0.21010934,-0.20017087,-0.17778845, 
3745.24,-0.16378155,-0.06078479,-0.08272874,-0.12594111,-0.12255885,-0.09724943,-0.08591058,-0.19021061,-0.17956373,-0.21288118,-0.20508605,-0.21306391,-0.19679233,-0.17276825, 
3745.43,-0.16217344,-0.06266026,-0.07916669,-0.12484474,-0.12472125,-0.09770595,-0.09364609,-0.19101924,-0.18228483,-0.21261889,-0.20108058,-0.20887154,-0.19967137,-0.17863545, 
3745.65,-0.16069208,-0.06236845,-0.08123875,-0.12566806,-0.12399819,-0.09905209,-0.09043136,-0.18998605,-0.17860289,-0.21211509,-0.2010431,-0.21005492,-0.20121172,-0.17884779, 
3745.85,-0.16152373,-0.0620362,-0.08032492,-0.12681624,-0.12600921,-0.10385931,-0.0893017,-0.19187169,-0.18120055,-0.21098541,-0.2037176,-0.20671313,-0.20196272,-0.17654046, 
3746.04,-0.1638926,-0.05869871,-0.08233277,-0.12538616,-0.12482109,-0.09697772,-0.09038251,-0.18806463,-0.18163082,-0.21542576,-0.20253548,-0.20663059,-0.19723351,-0.17466886, 
3746.24,-0.16572189,-0.06596615,-0.08229147,-0.12643932,-0.12601615,-0.09791388,-0.08471899,-0.19121325,-0.18190564,-0.21555772,-0.19884308,-0.20723684,-0.20206399,-0.17461251, 
3746.45,-0.16215821,-0.06121525,-0.08031827,-0.12687823,-0.12719434,-0.09607615,-0.09498738,-0.19126627,-0.18137132,-0.21383767,-0.20302628,-0.20777577,-0.19901745,-0.17493838, 
3746.63,-0.16441806,-0.06203648,-0.08428605,-0.12783106,-0.12465537,-0.09776019,-0.09067416,-0.18949555,-0.17915775,-0.21497753,-0.20333888,-0.21050161,-0.19985916,-0.17557164, 
3746.85,-0.15908493,-0.06156946,-0.07735217,-0.12266076,-0.12329015,-0.0953216,-0.08775995,-0.18944766,-0.18443821,-0.2147138,-0.20074269,-0.2116127,-0.19953871,-0.17518409, 
3747.05,-0.16349728,-0.06168309,-0.07744385,-0.12542379,-0.12777719,-0.09715761,-0.09078375,-0.18860994,-0.18034662,-0.21442367,-0.20331852,-0.21286902,-0.20431618,-0.16925271, 
3747.24,-0.1642537,-0.06419741,-0.07672456,-0.12380457,-0.124796,-0.09766299,-0.09019399,-0.18894038,-0.18399979,-0.21217825,-0.20368144,-0.21063478,-0.20030993,-0.17601058, 
3747.44,-0.16316836,-0.0609651,-0.08122122,-0.12552978,-0.1258432,-0.09573711,-0.09195953,-0.18969484,-0.17895368,-0.21382616,-0.20213647,-0.21432942,-0.194316,-0.17270467, 
3747.65,-0.16655035,-0.05916478,-0.08083733,-0.12444034,-0.12388965,-0.09650654,-0.08991095,-0.18881318,-0.17906834,-0.21580835,-0.20499085,-0.21050254,-0.20674992,-0.17328748, 
3747.83,-0.16023284,-0.06120824,-0.08306974,-0.12419799,-0.12508763,-0.09780937,-0.09309524,-0.19000822,-0.18221092,-0.21291663,-0.20012757,-0.21146086,-0.19678831,-0.1706536, 
3748.05,-0.16091782,-0.06044444,-0.0811686,-0.12320451,-0.12645926,-0.09349574,-0.08648866,-0.1936015,-0.18156043,-0.21303448,-0.20453253,-0.20853886,-0.19759455,-0.17712095, 
3748.24,-0.16011579,-0.05932899,-0.07962051,-0.1232587,-0.12564109,-0.09728444,-0.08764581,-0.18774134,-0.18103766,-0.21222511,-0.20585482,-0.21092376,-0.20058379,-0.17152476, 
3748.44,-0.16285715,-0.06292221,-0.08059794,-0.12609074,-0.12406118,-0.10241614,-0.09409895,-0.19390513,-0.18194076,-0.21572441,-0.20146069,-0.21158391,-0.20044002,-0.17482747, 
3748.64,-0.16343954,-0.0600965,-0.08100269,-0.12655908,-0.12811795,-0.09871584,-0.09056797,-0.18928732,-0.17783107,-0.21517321,-0.20497766,-0.21072201,-0.19765067,-0.18090017, 
3748.85,-0.1613958,-0.06207591,-0.08288298,-0.12348659,-0.1212493,-0.09891946,-0.09244944,-0.19068646,-0.17917544,-0.21711093,-0.20232369,-0.21185638,-0.1974341,-0.17195068, 
3749.05,-0.16548981,-0.0610624,-0.08088113,-0.12521443,-0.12727232,-0.09955607,-0.08978374,-0.18998964,-0.18147717,-0.21434727,-0.20225586,-0.21068914,-0.19970839,-0.1745463, 
3749.24,-0.16338773,-0.06026166,-0.08051237,-0.12595202,-0.12538591,-0.10016309,-0.09155599,-0.19264679,-0.17950685,-0.21484523,-0.20119308,-0.20969646,-0.19954282,-0.17218061, 
3749.44,-0.16239892,-0.06300467,-0.08518371,-0.12741506,-0.12363429,-0.09764639,-0.08884552,-0.1871351,-0.17960635,-0.21513042,-0.20185284,-0.21306607,-0.19783838,-0.17780901, 
3749.64,-0.16657533,-0.05645072,-0.08077573,-0.12489315,-0.12218717,-0.09853093,-0.09103847,-0.19002964,-0.17821667,-0.21741015,-0.20114556,-0.21019389,-0.19968086,-0.17458963, 
3749.83,-0.16467397,-0.06179267,-0.08054986,-0.12585036,-0.12094936,-0.0992174,-0.09186779,-0.19185159,-0.18031058,-0.21410759,-0.20193122,-0.20831019,-0.19613174,-0.17439777, 
3750.05,-0.16374201,-0.06384066,-0.08367892,-0.1251885,-0.12496658,-0.09971963,-0.08870373,-0.19317012,-0.18101512,-0.2140604,-0.2053756,-0.21239825,-0.19887136,-0.17477107, 
3750.25,-0.16541772,-0.06246718,-0.08570976,-0.12542813,-0.1242041,-0.09529188,-0.09185783,-0.19301601,-0.1777354,-0.21621603,-0.20163181,-0.21105841,-0.2005913,-0.17432421, 
3750.44,-0.16447453,-0.05901122,-0.07980911,-0.12351111,-0.12273476,-0.09753392,-0.08869538,-0.18895875,-0.18219507,-0.21709292,-0.20064805,-0.21306182,-0.1966223,-0.17065375, 
3750.64,-0.16183491,-0.06634966,-0.08054989,-0.12751038,-0.12227361,-0.09917816,-0.09175216,-0.1873247,-0.17673191,-0.21223862,-0.20101024,-0.21297476,-0.20079656,-0.17410509, 
3750.84,-0.16522045,-0.06314385,-0.08217382,-0.12063725,-0.12582347,-0.09540264,-0.09130023,-0.19609064,-0.17897953,-0.21631251,-0.20121475,-0.20973997,-0.20427521,-0.17587832, 
3751.03,-0.16372669,-0.0590313,-0.08191191,-0.12493515,-0.12541129,-0.09775956,-0.08782417,-0.19392253,-0.18013176,-0.2135291,-0.20868692,-0.21086951,-0.1964846,-0.17710389, 
3751.25,-0.16381273,-0.06195495,-0.08185946,-0.12169639,-0.12296911,-0.0979002,-0.09096552,-0.19069526,-0.1838851,-0.21485753,-0.20504071,-0.21029028,-0.1972128,-0.17748807, 
3751.45,-0.16318274,-0.06147486,-0.07652944,-0.12683427,-0.1242636,-0.1001265,-0.08960335,-0.18935958,-0.18011129,-0.21549195,-0.2020808,-0.20909992,-0.19643795,-0.1742014, 
3751.64,-0.16115905,-0.06215256,-0.08049397,-0.1274884,-0.12609649,-0.0991008,-0.09042591,-0.18939376,-0.17693059,-0.21082726,-0.20729816,-0.20857036,-0.20269482,-0.17781019, 
3751.84,-0.16199113,-0.06586966,-0.07779035,-0.12611602,-0.12854733,-0.10523239,-0.08761806,-0.19093488,-0.17939222,-0.21617855,-0.20400105,-0.21020801,-0.20040332,-0.17468093, 
3752.05,-0.16324332,-0.05829659,-0.08420222,-0.12577583,-0.12788467,-0.09539711,-0.08894441,-0.1896307,-0.18046337,-0.21328878,-0.20056479,-0.21399993,-0.19648513,-0.17146346, 
3752.23,-0.16466722,-0.06489504,-0.07809827,-0.12468909,-0.12345961,-0.0990006,-0.08612331,-0.18755729,-0.17894396,-0.21330643,-0.2048278,-0.21268865,-0.20223972,-0.17494951, 
3752.45,-0.16264136,-0.05868555,-0.08248594,-0.12258606,-0.12381382,-0.09803624,-0.0907056,-0.18992996,-0.18238021,-0.21311863,-0.20160691,-0.21280421,-0.19851911,-0.16991729, 
3752.65,-0.16473539,-0.05998328,-0.08475763,-0.12397984,-0.12575279,-0.0956765,-0.09449155,-0.18835364,-0.18235993,-0.21363409,-0.20225459,-0.21372063,-0.1994691,-0.1752781, 
