<CorrectionSettings>
  <RootSensorByLocation>false</RootSensorByLocation>
  <SensorReference>
    <Plate Index="0" Size="96">
      <RefWells />
      <RefLoadWells />
      <RefDetectionWells />
      <ExcludeWells />
    </Plate>
    <GroupRefByPlate>false</GroupRefByPlate>
  </SensorReference>
  <SampleReference>
    <Plate Index="0" Size="96">
      <RefWells />
      <RefLoadWells />
      <RefDetectionWells />
      <ExcludeWells />
    </Plate>
    <GroupRefByPlate>false</GroupRefByPlate>
  </SampleReference>
  <AlignmentSettings>
    <AlignYCorrection>AverageBaseline</AlignYCorrection>
    <AlignYStart>115.007006835938</AlignYStart>
    <AlignYEnd>120.007006835938</AlignYEnd>
    <InterstepCorrection>None</InterstepCorrection>
    <InterstepCorrectionTime>0</InterstepCorrectionTime>
    <SavitzkyGolayFilter>true</SavitzkyGolayFilter>
  </AlignmentSettings>
</CorrectionSettings>
 Data Alignment: None
 Data Alignment Step: 0
t1A3c1, t1A3c1, t1B3c1, t1B3c1, t1C3c1, t1C3c1, t1D3c1, t1D3c1, t1E3c1, t1E3c1, t1F3c1, t1F3c1, t1G3c1, t1G3c1, t1H3c1, t1H3c1, 
Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, 
p1A6, , p1B6, , p1C6, , p1D6, , p1E6, , p1F6, , p1G6, , p1H6, , 
X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, 
3008.62, -0.05040209, 3008.62, 0.19681611, 3008.62, 0.0257557, 3008.62, -0.01238242, 3008.62, -0.02940731, 3008.62, -0.03865051, 3008.62, -0.03391329, 3008.62, -0.00764953, 
3008.82, -0.05056202, 3008.82, 0.19652869, 3008.82, 0.02562117, 3008.82, -0.01243408, 3008.82, -0.02905381, 3008.82, -0.03833424, 3008.82, -0.0341785, 3008.82, -0.00743415, 
3009.02, -0.05051395, 3009.02, 0.19657859, 3009.02, 0.02544629, 3009.02, -0.01249868, 3009.02, -0.02863484, 3009.02, -0.0381775, 3009.02, -0.03414827, 3009.02, -0.00715513, 
3009.22, -0.05051413, 3009.22, 0.19649141, 3009.22, 0.02511965, 3009.22, -0.01271322, 3009.22, -0.02862101, 3009.22, -0.03804054, 3009.22, -0.03437154, 3009.22, -0.00666492, 
3009.42, -0.05015634, 3009.42, 0.19649635, 3009.42, 0.02462134, 3009.42, -0.01287052, 3009.42, -0.02861899, 3009.42, -0.03811747, 3009.42, -0.03456155, 3009.42, -0.00660606, 
3009.62, -0.05027682, 3009.62, 0.19600778, 3009.62, 0.02443809, 3009.62, -0.01264307, 3009.62, -0.0280802, 3009.62, -0.03789567, 3009.62, -0.0345674, 3009.62, -0.00703507, 
3009.82, -0.05064675, 3009.82, 0.19592906, 3009.82, 0.02439566, 3009.82, -0.0128363, 3009.82, -0.02804882, 3009.82, -0.03789104, 3009.82, -0.0343704, 3009.82, -0.0069359, 
3010.02, -0.0510153, 3010.02, 0.19542615, 3010.02, 0.02431358, 3010.02, -0.01297135, 3010.02, -0.02800184, 3010.02, -0.03813126, 3010.02, -0.034202, 3010.02, -0.00691531, 
3010.22, -0.05122997, 3010.22, 0.19525384, 3010.22, 0.0242996, 3010.22, -0.01326424, 3010.22, -0.02815133, 3010.22, -0.03844603, 3010.22, -0.03369974, 3010.22, -0.00687741, 
3010.42, -0.05151021, 3010.42, 0.1953224, 3010.42, 0.02386817, 3010.42, -0.01296684, 3010.42, -0.02819249, 3010.42, -0.03852889, 3010.42, -0.03354989, 3010.42, -0.00715055, 
3010.62, -0.05149064, 3010.62, 0.19552236, 3010.62, 0.02407054, 3010.62, -0.01293372, 3010.62, -0.02820628, 3010.62, -0.03830887, 3010.62, -0.03317021, 3010.62, -0.00723759, 
3010.82, -0.05160021, 3010.82, 0.1951187, 3010.82, 0.02426499, 3010.82, -0.01252752, 3010.82, -0.0283472, 3010.82, -0.03815553, 3010.82, -0.03309704, 3010.82, -0.00717125, 
3011.02, -0.05124585, 3011.02, 0.19494087, 3011.02, 0.02455582, 3011.02, -0.01216102, 3011.02, -0.02828718, 3011.02, -0.03780413, 3011.02, -0.0329676, 3011.02, -0.00742794, 
3011.22, -0.05093328, 3011.22, 0.19475337, 3011.22, 0.02429702, 3011.22, -0.01217299, 3011.22, -0.02853283, 3011.22, -0.03775819, 3011.22, -0.03257675, 3011.22, -0.007494, 
3011.42, -0.05062488, 3011.42, 0.19508933, 3011.42, 0.02427421, 3011.42, -0.01182226, 3011.42, -0.02875467, 3011.42, -0.03759857, 3011.42, -0.03266715, 3011.42, -0.00791938, 
3011.62, -0.05038491, 3011.62, 0.19490898, 3011.62, 0.0243864, 3011.62, -0.01149222, 3011.62, -0.02874017, 3011.62, -0.03738511, 3011.62, -0.03244654, 3011.62, -0.00807749, 
3011.82, -0.05054602, 3011.82, 0.19491286, 3011.82, 0.02447471, 3011.82, -0.01170185, 3011.82, -0.02883794, 3011.82, -0.03772083, 3011.82, -0.03290617, 3011.82, -0.00806701, 
3012.02, -0.05042695, 3012.02, 0.1954646, 3012.02, 0.0245083, 3012.02, -0.01190227, 3012.02, -0.02855719, 3012.02, -0.03817775, 3012.02, -0.03283916, 3012.02, -0.00810895, 
3012.22, -0.05043456, 3012.22, 0.19531457, 3012.22, 0.02480222, 3012.22, -0.01197733, 3012.22, -0.02810077, 3012.22, -0.0384166, 3012.22, -0.03278096, 3012.22, -0.00829676, 
3012.42, -0.05042926, 3012.42, 0.1954518, 3012.42, 0.0249215, 3012.42, -0.01164715, 3012.42, -0.02810628, 3012.42, -0.03859958, 3012.42, -0.03282399, 3012.42, -0.00850153, 
3012.62, -0.05016355, 3012.62, 0.1955301, 3012.62, 0.02483297, 3012.62, -0.01151569, 3012.62, -0.0282861, 3012.62, -0.03895263, 3012.62, -0.03285264, 3012.62, -0.0084167, 
3012.82, -0.04986522, 3012.82, 0.19562804, 3012.82, 0.02459887, 3012.82, -0.01119409, 3012.82, -0.02861093, 3012.82, -0.0390206, 3012.82, -0.0326614, 3012.82, -0.00837775, 
3013.02, -0.04950635, 3013.02, 0.19555006, 3013.02, 0.02466654, 3013.02, -0.01139818, 3013.02, -0.02878687, 3013.02, -0.0392987, 3013.02, -0.03252916, 3013.02, -0.00838292, 
3013.22, -0.0493798, 3013.22, 0.19570154, 3013.22, 0.02441844, 3013.22, -0.01172155, 3013.22, -0.02883981, 3013.22, -0.03928872, 3013.22, -0.03276627, 3013.22, -0.00828912, 
3013.42, -0.04944868, 3013.42, 0.19557214, 3013.42, 0.02430829, 3013.42, -0.01178423, 3013.42, -0.02893278, 3013.42, -0.03944097, 3013.42, -0.03258669, 3013.42, -0.00847496, 
3013.62, -0.04988173, 3013.62, 0.19539016, 3013.62, 0.02435725, 3013.62, -0.01182658, 3013.62, -0.02880598, 3013.62, -0.03970988, 3013.62, -0.03271187, 3013.62, -0.00825662, 
3013.82, -0.05057872, 3013.82, 0.19529359, 3013.82, 0.02491347, 3013.82, -0.01210511, 3013.82, -0.02903717, 3013.82, -0.03981986, 3013.82, -0.03290639, 3013.82, -0.00775664, 
3014.02, -0.05080086, 3014.02, 0.19503231, 3014.02, 0.02498585, 3014.02, -0.01184342, 3014.02, -0.02939336, 3014.02, -0.03995074, 3014.02, -0.03261565, 3014.02, -0.00797525, 
3014.22, -0.05103932, 3014.22, 0.19537043, 3014.22, 0.02515657, 3014.22, -0.01226649, 3014.22, -0.02966761, 3014.22, -0.03985253, 3014.22, -0.03270656, 3014.22, -0.00779028, 
3014.42, -0.05110794, 3014.42, 0.19553144, 3014.42, 0.02476723, 3014.42, -0.01207905, 3014.42, -0.02945962, 3014.42, -0.03975913, 3014.42, -0.03293488, 3014.42, -0.00760808, 
3014.62, -0.05117194, 3014.62, 0.19591044, 3014.62, 0.02507496, 3014.62, -0.0119357, 3014.62, -0.02942113, 3014.62, -0.03967727, 3014.62, -0.03299181, 3014.62, -0.0072491, 
3014.82, -0.05108913, 3014.82, 0.19567202, 3014.82, 0.02525407, 3014.82, -0.01184645, 3014.82, -0.02928142, 3014.82, -0.03956898, 3014.82, -0.03304296, 3014.82, -0.00741638, 
3015.02, -0.05074652, 3015.02, 0.19564414, 3015.02, 0.02542149, 3015.02, -0.01230516, 3015.02, -0.02909923, 3015.02, -0.03959121, 3015.02, -0.03301446, 3015.02, -0.00769674, 
3015.22, -0.05052288, 3015.22, 0.19566544, 3015.22, 0.0253535, 3015.22, -0.01242497, 3015.22, -0.0292132, 3015.22, -0.03939686, 3015.22, -0.0334518, 3015.22, -0.00756094, 
3015.42, -0.05034754, 3015.42, 0.19606555, 3015.42, 0.02513368, 3015.42, -0.01234852, 3015.42, -0.02873193, 3015.42, -0.03939963, 3015.42, -0.03403801, 3015.42, -0.00768164, 
3015.62, -0.05012581, 3015.62, 0.196143, 3015.62, 0.02490912, 3015.62, -0.01267076, 3015.62, -0.02844298, 3015.62, -0.0391801, 3015.62, -0.03421171, 3015.62, -0.00735345, 
3015.82, -0.05012127, 3015.82, 0.19635837, 3015.82, 0.02454621, 3015.82, -0.01303132, 3015.82, -0.02826958, 3015.82, -0.03933449, 3015.82, -0.0347085, 3015.82, -0.00684032, 
3016.02, -0.04989238, 3016.02, 0.19626039, 3016.02, 0.02440691, 3016.02, -0.01318744, 3016.02, -0.02800504, 3016.02, -0.03936809, 3016.02, -0.03447295, 3016.02, -0.0066839, 
3016.22, -0.0501105, 3016.22, 0.19609833, 3016.22, 0.02463477, 3016.22, -0.01320078, 3016.22, -0.02770592, 3016.22, -0.03933242, 3016.22, -0.03449044, 3016.22, -0.00672284, 
3016.42, -0.04984402, 3016.42, 0.19617771, 3016.42, 0.02444267, 3016.42, -0.01297186, 3016.42, -0.02783607, 3016.42, -0.03905278, 3016.42, -0.03466228, 3016.42, -0.00686513, 
3016.62, -0.04926498, 3016.62, 0.19624783, 3016.62, 0.02431074, 3016.62, -0.01324231, 3016.62, -0.02803912, 3016.62, -0.03907915, 3016.62, -0.03452492, 3016.62, -0.00709326, 
3016.82, -0.04913973, 3016.82, 0.19623573, 3016.82, 0.02463328, 3016.82, -0.01336334, 3016.82, -0.02791223, 3016.82, -0.0388452, 3016.82, -0.03451593, 3016.82, -0.00717163, 
3017.02, -0.04906879, 3017.02, 0.19607462, 3017.02, 0.02476054, 3017.02, -0.01376292, 3017.02, -0.02780018, 3017.02, -0.03872349, 3017.02, -0.03431204, 3017.02, -0.00745382, 
3017.22, -0.04907513, 3017.22, 0.19617257, 3017.22, 0.02470814, 3017.22, -0.01365718, 3017.22, -0.02777927, 3017.22, -0.03827636, 3017.22, -0.03414749, 3017.22, -0.00719248, 
3017.42, -0.04936172, 3017.42, 0.19617924, 3017.42, 0.02496161, 3017.42, -0.013562, 3017.42, -0.02809768, 3017.42, -0.03800869, 3017.42, -0.03393833, 3017.42, -0.00719977, 
3017.62, -0.04928416, 3017.62, 0.19616824, 3017.62, 0.02511905, 3017.62, -0.01344074, 3017.62, -0.02781886, 3017.62, -0.03783687, 3017.62, -0.03370657, 3017.62, -0.00736959, 
3017.82, -0.0495661, 3017.82, 0.19595952, 3017.82, 0.02550077, 3017.82, -0.01335638, 3017.82, -0.02822617, 3017.82, -0.03754887, 3017.82, -0.0334494, 3017.82, -0.00721877, 
3018.02, -0.04929479, 3018.02, 0.19591057, 3018.02, 0.02533145, 3018.02, -0.01319699, 3018.02, -0.0286165, 3018.02, -0.03725652, 3018.02, -0.0330169, 3018.02, -0.00737605, 
3018.22, -0.0494558, 3018.22, 0.19617672, 3018.22, 0.02529649, 3018.22, -0.01313623, 3018.22, -0.02855567, 3018.22, -0.0372669, 3018.22, -0.03312874, 3018.22, -0.00663918, 
3018.42, -0.04969421, 3018.42, 0.19611099, 3018.42, 0.02518915, 3018.42, -0.0127796, 3018.42, -0.0286873, 3018.42, -0.03747078, 3018.42, -0.03269781, 3018.42, -0.00685755, 
3018.62, -0.0499172, 3018.62, 0.196551, 3018.62, 0.02588588, 3018.62, -0.01284344, 3018.62, -0.02860723, 3018.62, -0.03773242, 3018.62, -0.03223671, 3018.62, -0.00679693, 
3018.82, -0.05000062, 3018.82, 0.19650538, 3018.82, 0.02568706, 3018.82, -0.01279905, 3018.82, -0.02858594, 3018.82, -0.03787253, 3018.82, -0.03224122, 3018.82, -0.00689532, 
3019.02, -0.05010715, 3019.02, 0.19612971, 3019.02, 0.02522073, 3019.02, -0.01311474, 3019.02, -0.02860101, 3019.02, -0.03808234, 3019.02, -0.03248194, 3019.02, -0.00704061, 
3019.22, -0.05016059, 3019.22, 0.19617091, 3019.22, 0.02479964, 3019.22, -0.01289921, 3019.22, -0.02870904, 3019.22, -0.03840018, 3019.22, -0.03318058, 3019.22, -0.00693841, 
3019.42, -0.05020683, 3019.42, 0.19628372, 3019.42, 0.02459084, 3019.42, -0.01290702, 3019.42, -0.02858975, 3019.42, -0.03877997, 3019.42, -0.03341961, 3019.42, -0.00686827, 
3019.62, -0.05029437, 3019.62, 0.19613402, 3019.62, 0.02404308, 3019.62, -0.01275887, 3019.62, -0.028743, 3019.62, -0.0390014, 3019.62, -0.03327446, 3019.62, -0.0066082, 
3019.82, -0.05061858, 3019.82, 0.19599025, 3019.82, 0.02371679, 3019.82, -0.01250767, 3019.82, -0.02878203, 3019.82, -0.03914074, 3019.82, -0.03338057, 3019.82, -0.00649002, 
3020.02, -0.05055342, 3020.02, 0.19560354, 3020.02, 0.0236801, 3020.02, -0.01227453, 3020.02, -0.02896232, 3020.02, -0.03938562, 3020.02, -0.03350121, 3020.02, -0.00641853, 
3020.22, -0.05062035, 3020.22, 0.19586388, 3020.22, 0.02386448, 3020.22, -0.01215259, 3020.22, -0.02901144, 3020.22, -0.03955894, 3020.22, -0.03379563, 3020.22, -0.00683759, 
3020.42, -0.05047354, 3020.42, 0.1958854, 3020.42, 0.02400199, 3020.42, -0.0120589, 3020.42, -0.02929211, 3020.42, -0.03955303, 3020.42, -0.03396111, 3020.42, -0.00723191, 
3020.62, -0.05061288, 3020.62, 0.19600045, 3020.62, 0.02436644, 3020.62, -0.012259, 3020.62, -0.0293323, 3020.62, -0.03973996, 3020.62, -0.03403496, 3020.62, -0.00722615, 
3020.82, -0.050912, 3020.82, 0.19606019, 3020.82, 0.02451726, 3020.82, -0.01243664, 3020.82, -0.02895909, 3020.82, -0.03944335, 3020.82, -0.0341309, 3020.82, -0.00702996, 
3021.02, -0.05111088, 3021.02, 0.19614403, 3021.02, 0.02435028, 3021.02, -0.0126235, 3021.02, -0.02892697, 3021.02, -0.0394173, 3021.02, -0.03412024, 3021.02, -0.00740529, 
3021.22, -0.05133102, 3021.22, 0.19638799, 3021.22, 0.02462148, 3021.22, -0.0124141, 3021.22, -0.02890793, 3021.22, -0.03903897, 3021.22, -0.03418372, 3021.22, -0.00740032, 
3021.42, -0.05136299, 3021.42, 0.19634874, 3021.42, 0.0247497, 3021.42, -0.0125603, 3021.42, -0.02864709, 3021.42, -0.0388714, 3021.42, -0.03420443, 3021.42, -0.00776287, 
3021.62, -0.05122791, 3021.62, 0.1959141, 3021.62, 0.0249352, 3021.62, -0.01229436, 3021.62, -0.02835372, 3021.62, -0.03855636, 3021.62, -0.0341512, 3021.62, -0.00791299, 
3021.82, -0.05150246, 3021.82, 0.19607111, 3021.82, 0.0251635, 3021.82, -0.01251768, 3021.82, -0.02859189, 3021.82, -0.03851916, 3021.82, -0.03423004, 3021.82, -0.00734764, 
3022.02, -0.0513122, 3022.02, 0.19609532, 3022.02, 0.02505257, 3022.02, -0.01226648, 3022.02, -0.02836061, 3022.02, -0.0385821, 3022.02, -0.03408863, 3022.02, -0.00692942, 
3022.22, -0.05138134, 3022.22, 0.1962555, 3022.22, 0.02502806, 3022.22, -0.01226632, 3022.22, -0.02817891, 3022.22, -0.03856476, 3022.22, -0.03381273, 3022.22, -0.00670071, 
3022.42, -0.05141417, 3022.42, 0.19592892, 3022.42, 0.02499705, 3022.42, -0.01235859, 3022.42, -0.02827222, 3022.42, -0.03856969, 3022.42, -0.03372156, 3022.42, -0.0070086, 
3022.62, -0.05159407, 3022.62, 0.19621438, 3022.62, 0.02507874, 3022.62, -0.01242187, 3022.62, -0.02841759, 3022.62, -0.03855996, 3022.62, -0.03380276, 3022.62, -0.00688469, 
3022.82, -0.05159879, 3022.82, 0.19590728, 3022.82, 0.02471717, 3022.82, -0.01210711, 3022.82, -0.02843544, 3022.82, -0.03840831, 3022.82, -0.03401773, 3022.82, -0.0070045, 
3023.02, -0.05137292, 3023.02, 0.19525284, 3023.02, 0.02476461, 3023.02, -0.01233861, 3023.02, -0.02846586, 3023.02, -0.03823587, 3023.02, -0.03412815, 3023.02, -0.00716972, 
3023.22, -0.05113338, 3023.22, 0.19510645, 3023.22, 0.02463203, 3023.22, -0.01225915, 3023.22, -0.02846845, 3023.22, -0.03848534, 3023.22, -0.03402044, 3023.22, -0.00709437, 
3023.42, -0.05106228, 3023.42, 0.19488228, 3023.42, 0.02477821, 3023.42, -0.01197886, 3023.42, -0.02858924, 3023.42, -0.03875677, 3023.42, -0.03398974, 3023.42, -0.00696683, 
3023.62, -0.05106924, 3023.62, 0.1947406, 3023.62, 0.02429163, 3023.62, -0.01177049, 3023.62, -0.02878413, 3023.62, -0.03876307, 3023.62, -0.03359903, 3023.62, -0.007149, 
3023.82, -0.05073111, 3023.82, 0.19450573, 3023.82, 0.02437286, 3023.82, -0.0115777, 3023.82, -0.02897344, 3023.82, -0.03891008, 3023.82, -0.03351036, 3023.82, -0.00733751, 
3024.02, -0.05036088, 3024.02, 0.19445509, 3024.02, 0.02451897, 3024.02, -0.01135152, 3024.02, -0.02918754, 3024.02, -0.03872619, 3024.02, -0.03347166, 3024.02, -0.00739197, 
3024.22, -0.05046295, 3024.22, 0.1947667, 3024.22, 0.02458897, 3024.22, -0.01179571, 3024.22, -0.02936222, 3024.22, -0.03862344, 3024.22, -0.03329055, 3024.22, -0.00748167, 
3024.42, -0.05037109, 3024.42, 0.19495543, 3024.42, 0.02469895, 3024.42, -0.01165909, 3024.42, -0.02937185, 3024.42, -0.03845726, 3024.42, -0.03291821, 3024.42, -0.00737726, 
3024.62, -0.0505964, 3024.62, 0.19494181, 3024.62, 0.02475606, 3024.62, -0.01160751, 3024.62, -0.02887419, 3024.62, -0.03844749, 3024.62, -0.03293792, 3024.62, -0.00731309, 
3024.82, -0.05070213, 3024.82, 0.19528387, 3024.82, 0.02445235, 3024.82, -0.0118437, 3024.82, -0.02872101, 3024.82, -0.03828803, 3024.82, -0.03292722, 3024.82, -0.00757405, 
3025.02, -0.05080776, 3025.02, 0.19569519, 3025.02, 0.02440432, 3025.02, -0.01199628, 3025.02, -0.02891054, 3025.02, -0.03840938, 3025.02, -0.03321544, 3025.02, -0.00804783, 
3025.22, -0.0506685, 3025.22, 0.19611757, 3025.22, 0.02446001, 3025.22, -0.01159217, 3025.22, -0.02854875, 3025.22, -0.03826255, 3025.22, -0.03326231, 3025.22, -0.00807774, 
3025.42, -0.05109664, 3025.42, 0.19594122, 3025.42, 0.02427102, 3025.42, -0.01175104, 3025.42, -0.02838079, 3025.42, -0.03825501, 3025.42, -0.03324726, 3025.42, -0.00812811, 
3025.62, -0.05132671, 3025.62, 0.19615929, 3025.62, 0.02419479, 3025.62, -0.01177375, 3025.62, -0.02850653, 3025.62, -0.03805277, 3025.62, -0.03329642, 3025.62, -0.00806937, 
3025.82, -0.05166756, 3025.82, 0.19645209, 3025.82, 0.02409125, 3025.82, -0.0121162, 3025.82, -0.02848707, 3025.82, -0.03845294, 3025.82, -0.0333289, 3025.82, -0.00763125, 
3026.02, -0.05183883, 3026.02, 0.19637264, 3026.02, 0.02395857, 3026.02, -0.01221178, 3026.02, -0.02819286, 3026.02, -0.03845669, 3026.02, -0.03388711, 3026.02, -0.00730559, 
3026.22, -0.05184769, 3026.22, 0.19635391, 3026.22, 0.02380972, 3026.22, -0.01236622, 3026.22, -0.02821602, 3026.22, -0.037925, 3026.22, -0.03416595, 3026.22, -0.00714584, 
3026.42, -0.05177166, 3026.42, 0.19630654, 3026.42, 0.02389551, 3026.42, -0.01211389, 3026.42, -0.02845534, 3026.42, -0.03805029, 3026.42, -0.03464135, 3026.42, -0.00717085, 
3026.62, -0.05188271, 3026.62, 0.1961682, 3026.62, 0.02399318, 3026.62, -0.01193352, 3026.62, -0.02880212, 3026.62, -0.03800215, 3026.62, -0.03455906, 3026.62, -0.00714501, 
3026.82, -0.051955, 3026.82, 0.19605424, 3026.82, 0.02421653, 3026.82, -0.01222052, 3026.82, -0.02862838, 3026.82, -0.03799664, 3026.82, -0.03482533, 3026.82, -0.00719012, 
3027.02, -0.05160677, 3027.02, 0.19568429, 3027.02, 0.02425054, 3027.02, -0.01244442, 3027.02, -0.02863435, 3027.02, -0.03811743, 3027.02, -0.03476925, 3027.02, -0.00718675, 
3027.22, -0.05178154, 3027.22, 0.19511232, 3027.22, 0.02441659, 3027.22, -0.01246663, 3027.22, -0.02912361, 3027.22, -0.03855229, 3027.22, -0.03454008, 3027.22, -0.00755261, 
3027.42, -0.05140056, 3027.42, 0.19494965, 3027.42, 0.02455828, 3027.42, -0.01220291, 3027.42, -0.02890726, 3027.42, -0.03848171, 3027.42, -0.03433411, 3027.42, -0.00750332, 
3027.62, -0.05106066, 3027.62, 0.19492052, 3027.62, 0.02465915, 3027.62, -0.01244796, 3027.62, -0.02861134, 3027.62, -0.03824384, 3027.62, -0.03398724, 3027.62, -0.00776978, 
3027.82, -0.05040237, 3027.82, 0.19448731, 3027.82, 0.0248152, 3027.82, -0.01225473, 3027.82, -0.02849265, 3027.82, -0.03852828, 3027.82, -0.03393138, 3027.82, -0.00752881, 
3028.02, -0.0501774, 3028.02, 0.19459968, 3028.02, 0.02462306, 3028.02, -0.01228632, 3028.02, -0.02852247, 3028.02, -0.03792643, 3028.02, -0.03383287, 3028.02, -0.00711546, 
3028.22, -0.05018116, 3028.22, 0.19474401, 3028.22, 0.02469117, 3028.22, -0.01230688, 3028.22, -0.02833587, 3028.22, -0.03789261, 3028.22, -0.03332992, 3028.22, -0.00718352, 
3028.42, -0.05030024, 3028.42, 0.19445477, 3028.42, 0.02473265, 3028.42, -0.01191456, 3028.42, -0.02785259, 3028.42, -0.03831021, 3028.42, -0.03319765, 3028.42, -0.00742999, 
3028.62, -0.05046838, 3028.62, 0.19434645, 3028.62, 0.02464221, 3028.62, -0.01154961, 3028.62, -0.02796893, 3028.62, -0.03846916, 3028.62, -0.03288756, 3028.62, -0.00769552, 
3028.82, -0.05039192, 3028.82, 0.19492295, 3028.82, 0.0245431, 3028.82, -0.01184613, 3028.82, -0.02822733, 3028.82, -0.03850951, 3028.82, -0.03259598, 3028.82, -0.00797334, 
3029.02, -0.05030685, 3029.02, 0.19503448, 3029.02, 0.02464449, 3029.02, -0.01184669, 3029.02, -0.02829971, 3029.02, -0.03838538, 3029.02, -0.03280961, 3029.02, -0.00798553, 
3029.22, -0.05051379, 3029.22, 0.19459952, 3029.22, 0.02422628, 3029.22, -0.01182013, 3029.22, -0.02801594, 3029.22, -0.03829952, 3029.22, -0.03258786, 3029.22, -0.00797091, 
3029.42, -0.05134671, 3029.42, 0.19421855, 3029.42, 0.02403727, 3029.42, -0.01187685, 3029.42, -0.02793404, 3029.42, -0.03840881, 3029.42, -0.03243339, 3029.42, -0.00780366, 
3029.62, -0.05176561, 3029.62, 0.19402068, 3029.62, 0.02402419, 3029.62, -0.01205847, 3029.62, -0.02791875, 3029.62, -0.03859262, 3029.62, -0.03253165, 3029.62, -0.00738149, 
3029.82, -0.05207078, 3029.82, 0.19381666, 3029.82, 0.02429495, 3029.82, -0.01215326, 3029.82, -0.02792414, 3029.82, -0.03889279, 3029.82, -0.03253055, 3029.82, -0.00681916, 
3030.02, -0.05214037, 3030.02, 0.19372994, 3030.02, 0.02447114, 3030.02, -0.01218334, 3030.02, -0.02794161, 3030.02, -0.03870041, 3030.02, -0.03299266, 3030.02, -0.00670085, 
3030.22, -0.0520015, 3030.22, 0.19372384, 3030.22, 0.02437679, 3030.22, -0.01207605, 3030.22, -0.02815741, 3030.22, -0.03895229, 3030.22, -0.0330707, 3030.22, -0.00668228, 
3030.42, -0.05208175, 3030.42, 0.19369195, 3030.42, 0.02464284, 3030.42, -0.01183012, 3030.42, -0.02865095, 3030.42, -0.03945578, 3030.42, -0.03321779, 3030.42, -0.00674605, 
3030.62, -0.05204985, 3030.62, 0.19338051, 3030.62, 0.02477968, 3030.62, -0.01187093, 3030.62, -0.02903455, 3030.62, -0.03938774, 3030.62, -0.03326883, 3030.62, -0.00671443, 
3030.82, -0.05209984, 3030.82, 0.19373894, 3030.82, 0.02467823, 3030.82, -0.01180881, 3030.82, -0.02946959, 3030.82, -0.03964771, 3030.82, -0.03363249, 3030.82, -0.00671215, 
3031.02, -0.05181198, 3031.02, 0.19372063, 3031.02, 0.02495015, 3031.02, -0.01148719, 3031.02, -0.02979289, 3031.02, -0.03962728, 3031.02, -0.03366012, 3031.02, -0.00641588, 
3031.22, -0.05209387, 3031.22, 0.19358253, 3031.22, 0.02495462, 3031.22, -0.01126583, 3031.22, -0.03025247, 3031.22, -0.03960118, 3031.22, -0.03362329, 3031.22, -0.00651301, 
3031.42, -0.05141391, 3031.42, 0.19381499, 3031.42, 0.02469452, 3031.42, -0.01108456, 3031.42, -0.02962949, 3031.42, -0.03929347, 3031.42, -0.03368498, 3031.42, -0.00654977, 
3031.62, -0.05123735, 3031.62, 0.19398617, 3031.62, 0.02439976, 3031.62, -0.01104442, 3031.62, -0.02969659, 3031.62, -0.03938387, 3031.62, -0.0338245, 3031.62, -0.00690363, 
3031.82, -0.05098218, 3031.82, 0.19440063, 3031.82, 0.02435397, 3031.82, -0.01113474, 3031.82, -0.02990072, 3031.82, -0.03919822, 3031.82, -0.03396082, 3031.82, -0.00671053, 
3032.02, -0.05109549, 3032.02, 0.19466946, 3032.02, 0.02434467, 3032.02, -0.01128742, 3032.02, -0.029759, 3032.02, -0.03888157, 3032.02, -0.03389393, 3032.02, -0.00658845, 
3032.22, -0.05123382, 3032.22, 0.19464017, 3032.22, 0.02419152, 3032.22, -0.01143599, 3032.22, -0.02970703, 3032.22, -0.03925565, 3032.22, -0.03389848, 3032.22, -0.0070059, 
3032.42, -0.05124807, 3032.42, 0.19418654, 3032.42, 0.02422044, 3032.42, -0.01173323, 3032.42, -0.02978364, 3032.42, -0.0393828, 3032.42, -0.03401903, 3032.42, -0.00713819, 
3032.62, -0.05107162, 3032.62, 0.19449876, 3032.62, 0.02418808, 3032.62, -0.011816, 3032.62, -0.02973487, 3032.62, -0.03948995, 3032.62, -0.03349688, 3032.62, -0.00734887, 
3032.82, -0.05103154, 3032.82, 0.19457679, 3032.82, 0.02449646, 3032.82, -0.01243699, 3032.82, -0.02925229, 3032.82, -0.03947642, 3032.82, -0.03366365, 3032.82, -0.0074749, 
3033.02, -0.05106308, 3033.02, 0.19442228, 3033.02, 0.02441896, 3033.02, -0.01264741, 3033.02, -0.0291297, 3033.02, -0.03914621, 3033.02, -0.03384278, 3033.02, -0.00754147, 
3033.22, -0.0514281, 3033.22, 0.19412059, 3033.22, 0.02397922, 3033.22, -0.01293088, 3033.22, -0.02858436, 3033.22, -0.03940074, 3033.22, -0.03383741, 3033.22, -0.00758438, 
3033.42, -0.05166731, 3033.42, 0.19478404, 3033.42, 0.02419572, 3033.42, -0.0130821, 3033.42, -0.02866224, 3033.42, -0.03949059, 3033.42, -0.03377992, 3033.42, -0.00761817, 
